identity_id,identity_kind,source_artifact_path,source_artifact_sha256,target_package_root,target_layer,canonical_path_materialized,owner_resolution_status,identity_status,protected_platform_asset,security_sensitive,materialization_status,mapping_digest
ENG_ACL_OS_PLATFORM_INIT_AB8E2DFE_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/__init__.py,sha256:c2f81c57d823be383c6b74dbcaa79163eafca3b1b399900bf58522f046e71a93,tools/strategy_factory/acl_os/acl_08/__init__.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:79b78e77afb0625d7f44616b3167774509dacbcdda17556377e8d85706b35dcc
ENG_ACL_OS_PLATFORM_ARTIFACT_MANIFEST_E156E325_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/artifact_manifest.py,sha256:7a8232a96273822f1ff72668e596ab0dfaec0a72b5fdcfa7682c5abef447fde8,tools/strategy_factory/acl_os/acl_08/artifact_manifest.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:f8ad47198c947738a31726711782e941299485b6186c3d06371cf956733eaaf6
ENG_ACL_OS_PLATFORM_AUTHORITY_6ED2AABE_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/authority.py,sha256:3f3bfd8bc66976ac8f38ff86847eee0dc9b5ea4ded2c921281c44294445f16b7,tools/strategy_factory/acl_os/acl_08/authority.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:cdb91ef45a114b498b421c5de65c2c2714798ac59c666825bc6a43e2e12eee30
ENG_ACL_OS_PLATFORM_CANONICAL_D2489446_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/canonical.py,sha256:9c20f2e345679fb49191bc6f2de6c90ce8a14cab3fd29ec8507876497aa16799,tools/strategy_factory/acl_os/acl_08/canonical.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,SECURITY_REVIEW_BLOCKED,True,True,RETAINED_IN_PLACE,sha256:cb71eda97604d5f89bad811d6b850a7f1d499dd51b25424b882cbb066c6c32cc
ENG_ACL_OS_PLATFORM_CLI_E9A77550_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/cli.py,sha256:fcc76ede04a5f35003012e2aa865223a99b24be41eeabddc89a7ddc24c689058,tools/strategy_factory/acl_os/acl_08/cli.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:f4f22006f9f0774fc09229413d2997cffe4b74099f7bf5d67a11d6aa60baad31
ENG_ACL_OS_PLATFORM_DELIVERY_VALIDATOR_42ABF966_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/delivery_validator.py,sha256:71466e0c92dd8294ef944ad8c7140a18c6d38f41761e8c9c31e9435747e7f368,tools/strategy_factory/acl_os/acl_08/delivery_validator.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:a8126dc0c138e2b511093a6f1011403a6a2223d297375fd38fe19ea50f1bfb7b
ENG_ACL_OS_PLATFORM_DIFF_ENGINE_B554AA40_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/diff_engine.py,sha256:97b99f78121cde26718548f528355c9e7b4944ffcc2f2b848703983d0eeb3044,tools/strategy_factory/acl_os/acl_08/diff_engine.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:be7deeb799793f5323700346cb2f367894a9d62e30df6d8dd8ae09a8e05f8326
ENG_ACL_OS_PLATFORM_ERRORS_F0D23C8B_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/errors.py,sha256:c403e909fe03e0ff6ee2bd4a5695637443eb3f7865375877ff11f136c9cd76be,tools/strategy_factory/acl_os/acl_08/errors.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:1a643334acd4fbf2e37ea6d043373478091a30aec7c0e8c7cdb7e10fe3d6f9e4
ENG_ACL_OS_PLATFORM_EVENT_LEDGER_3965C7A1_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/event_ledger.py,sha256:fcbfd2789ebdf12ed9f3cd3cd83d8c92473ffe367b5abbb90a497753b7ca697a,tools/strategy_factory/acl_os/acl_08/event_ledger.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:c4929423ea44c7937c302a2dfb36a70f2ec88e2023a53ad1c737a38603232f0f
ENG_ACL_OS_PLATFORM_EXPERIENCE_EXTRACTOR_BF8B0A97_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/experience_extractor.py,sha256:171c796583b09438ec2ee6a4e42dd4d4386170b9638492763886e2a634975e9d,tools/strategy_factory/acl_os/acl_08/experience_extractor.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:1417b4a5069dc0bc38b367ca5a96fdd6ab4e559dae468c058a2c1ba227f9a44a
ENG_ACL_OS_PLATFORM_HANDOFF_INPUT_2E7ABF36_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/handoff_input.py,sha256:e5cbfa9215e28a61dcdb84bcc7a868d647ca989823bec960c2d58951a83d0159,tools/strategy_factory/acl_os/acl_08/handoff_input.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:33771e5f6e0c249efdefe0b2f7a75c44b59572af264e099290b5afd93ae50809
ENG_ACL_OS_PLATFORM_IO_F9E663FA_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/io.py,sha256:71adf8eae1636ce1efb9f255e5b0fac74a77125e52b5750592b973b3db16fc82,tools/strategy_factory/acl_os/acl_08/io.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:c766a550640b073693d5579b0655fa72cb9f9db3ccae01b624b15d0198d78656
ENG_ACL_OS_PLATFORM_OBSIDIAN_PROJECTION_6D85CA54_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/obsidian_projection.py,sha256:0e8e40e8edbd20760fba6c9c5e4d34cc46f90b866e939932cc31c4be66eb0d2f,tools/strategy_factory/acl_os/acl_08/obsidian_projection.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:9fba34f65d3e3d12f457358e3bfa797d6ed66f7dce1c53a579d81446b5f23705
ENG_ACL_OS_PLATFORM_POLICIES_B0720298_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/policies.py,sha256:92b5393280ef9fe681084e912966fde3bcb7db17f03b031d4fe35a6211fd1faf,tools/strategy_factory/acl_os/acl_08/policies.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:ac971904d75e40216f1b599c9dd15b45d9fb873f63febf6e7aa0c74f6271df9c
ENG_ACL_OS_PLATFORM_PROVENANCE_3D67670C_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/provenance.py,sha256:2e3140b1af71d7bf51203258b773dd8e0d5c94788aedb785080e0b365b8e0610,tools/strategy_factory/acl_os/acl_08/provenance.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:8ec93108c8fb7c9883d5f7ff9b46cabd9401976a134623a0c5a49950b0b07297
ENG_ACL_OS_PLATFORM_QA_E477B0D3_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/qa.py,sha256:1bad8c4c507a5bf7f086930878c1142c59167f24bb5d169f30f3e4ec920e4813,tools/strategy_factory/acl_os/acl_08/qa.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,SECURITY_REVIEW_BLOCKED,True,True,RETAINED_IN_PLACE,sha256:22b25840a7e27c83f1eba1164f067634064710df1b4900ebc99531938e93739c
ENG_ACL_OS_PLATFORM_REASON_CODES_8C85B80F_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/reason_codes.py,sha256:fbec99183b2fe5f8b811ef11ca0922c6d5698c1121ee44d6bc038d9afd0a83e0,tools/strategy_factory/acl_os/acl_08/reason_codes.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:880dad46b8d844bf19d97b5434ab046f1d984e6bbbf3479e483b7307ebad6580
ENG_ACL_OS_PLATFORM_REDACTION_5C3A61FB_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/redaction.py,sha256:69c5f48dce1a4ea46b22cc7f26bf1906f4df80d057ba4daffed02d44d89818cd,tools/strategy_factory/acl_os/acl_08/redaction.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:1bcb2f0f2365724a73ababadecd3ef327f75589e7a6a3fa089d3f69b715c56e1
ENG_ACL_OS_PLATFORM_REPLAY_VALIDATOR_7F568C0A_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/replay_validator.py,sha256:11e9f7e11b8c9ca44f640aac6a18d796b6084b1b3121adbcd331476e00c4a609,tools/strategy_factory/acl_os/acl_08/replay_validator.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:ad529a734032b3d43d81c9c3a485f3574a71d1d092938bb1767a037abd572cc1
ENG_ACL_OS_PLATFORM_REPORT_BUILDER_03A8BBAC_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/report_builder.py,sha256:97abea15c8df0cd8ab6e659daa440dafa571a77cfcd4a35fb0a43be779957442,tools/strategy_factory/acl_os/acl_08/report_builder.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:36ea6e8b7b009a4d717c457a921fb73aa3696fda545067bc1d0e970e4147f106
ENG_ACL_OS_PLATFORM_REPORT_POLICY_4DB370D9_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/report_policy.py,sha256:fdd68a691429b9abdf15a814e173d5ff9427f2ffa950a4d94ad5231c91fa7f82,tools/strategy_factory/acl_os/acl_08/report_policy.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:ba25de0b25d4bfacdd712b94a47dec55aa232f99630f769a8897397b43814086
ENG_ACL_OS_PLATFORM_REPORT_REGISTRY_04B65C64_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/report_registry.py,sha256:7d8b8b9a2058e1d0493858756869da87e836c07c4d450575f59a66671aa4c34e,tools/strategy_factory/acl_os/acl_08/report_registry.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:dbeb10e6913da38e05506a61686add6dbdc87186d3d5b0c33e9c1f8f90d3e25d
ENG_ACL_OS_PLATFORM_SCHEMA_VALIDATION_1AE7EDD7_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/schema_validation.py,sha256:0fe84823322c26224c11d57d88bbe5ff23c6a826bb5f19011041d5cab346b969,tools/strategy_factory/acl_os/acl_08/schema_validation.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:677b21c6ac8bad41b1af4a83c3c7b074705475a6362771122d518998b45c670a
ENG_ACL_OS_PLATFORM_SERVICE_646BD1A7_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/service.py,sha256:dfb7f04ff1b70b1073fbb8d443e49bdf8d2309b93a7931f48a402e4edbc7f170,tools/strategy_factory/acl_os/acl_08/service.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:03b2c54cfeaf38c3102c7efb7f4ffc7ebdc3f054dcd916fcdca38026ac5e9f61
ENG_ACL_OS_PLATFORM_STATIC_VALIDATOR_F7D1B4CC_V1,ENGINE,tools/strategy_factory/acl_os/acl_08/static_validator.py,sha256:89ae328385d39e4aeb6ffbef82f26cfca5cb9e7ed6d9e440c73ea49eeff75db6,tools/strategy_factory/acl_os/acl_08/static_validator.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:c45e2fd9a400686297eebf139823a50216c81fb968eea5a985c3db6c5d439bd7
ENG_ACL_OS_PLATFORM_INIT_B5DCB8D5_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/__init__.py,sha256:1feefc28bdcd9f0911bdb15909f2e62beab8b585430d7a9fcb704cd30144c475,tools/strategy_factory/acl_os/acl_09/__init__.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:bf0fca101ffaf7c7d4f1a8a649854175ff867ec3ae5075730253816a2c940b11
ENG_ACL_OS_PLATFORM_ACTIVE_PLANNER_2AA1AC7F_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/active_planner.py,sha256:f282987fc37fee76dfbbeb385cdc618b23e16d87970f54f22aa5dbf3c0459681,tools/strategy_factory/acl_os/acl_09/active_planner.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:ef18b7167eb06e5d75c69a737031edcdad64d06dc2b200ef987c4cc90947f31b
ENG_ACL_OS_PLATFORM_ARTIFACT_MANIFEST_40A0AFEF_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/artifact_manifest.py,sha256:379b34f2624b17bfe0195873d5664ac3c6e8a31ddc99051ecde40f2ea1aa7abc,tools/strategy_factory/acl_os/acl_09/artifact_manifest.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:5c1ecd5aa5aea999e29c62516645fc40490edbd307d9819fb6dd7116ab30069e
ENG_ACL_OS_PLATFORM_AUTHORITY_4298AFD6_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/authority.py,sha256:d6ecfe0b93533c117627385cbdbe4e80a046d5e2c973161cbd7851b9aa1d140c,tools/strategy_factory/acl_os/acl_09/authority.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:73f29297953c8ea5a54381f5203215c5ae8311e0ad6788c26dc6027ea4463c62
ENG_ACL_OS_PLATFORM_CANONICAL_351DC928_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/canonical.py,sha256:c1a89cdfd0ea812f3928f09925dbf3e043140f35d256db41b0fe9d9174e0a025,tools/strategy_factory/acl_os/acl_09/canonical.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,SECURITY_REVIEW_BLOCKED,True,True,RETAINED_IN_PLACE,sha256:0640df58d8d31e09467fb160221c013bbd99261c7f57cdfecd5ad4857a1b070a
ENG_ACL_OS_PLATFORM_CLI_0AF69C8F_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/cli.py,sha256:9356a123c8999ef4f1e10c8d1528cf622d8825a8577b420b2400764a00b8c9c5,tools/strategy_factory/acl_os/acl_09/cli.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:e6da2ae740adfdbb9ff2b638c1897cd8a11edf9039185801b035cccb983f59d4
ENG_ACL_OS_PLATFORM_DELIVERY_VALIDATOR_CFC8DCB0_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/delivery_validator.py,sha256:aa6f386adf13d2e94105c3f88e1546c1d6c9cd799f4a155623acab6800403626,tools/strategy_factory/acl_os/acl_09/delivery_validator.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:55b50bb899ba6e3da193468d5cdfa4ad122d351c8ec0f44562689e39f2841322
ENG_ACL_OS_PLATFORM_DUPLICATE_DETECTOR_A4C30BD5_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/duplicate_detector.py,sha256:cc7a4c6681543878f34e70c160d9c37a7cdeb91f2e5492345f029ea092a44c36,tools/strategy_factory/acl_os/acl_09/duplicate_detector.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:a2ced30ff42a5f39fdf519d52edfe532784f568cbcf95734f552acc5c1d68cbc
ENG_ACL_OS_PLATFORM_ERRORS_3C44C08F_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/errors.py,sha256:82d4058ac23cb1a77a8bb8c4cec4b9feec214da477538ee11c087ce62d308e59,tools/strategy_factory/acl_os/acl_09/errors.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:1a7237328d9041c7f2c96c37a79b91b6bc0fa68d88b64bd612201b7aada97f2e
ENG_ACL_OS_PLATFORM_EVENT_LEDGER_0A9823CD_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/event_ledger.py,sha256:f0ce6e2345a9807059b27b83341cd9b82e39c6cf3fb5727c54d5a4caa7eef288,tools/strategy_factory/acl_os/acl_09/event_ledger.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:66c5223e6f2a736da8419678a0a14badd3c72aa51b91f239d79c6985ffc2e9c6
ENG_ACL_OS_PLATFORM_HANDOFF_INPUT_DCAF4909_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/handoff_input.py,sha256:b58636b82a1f15a1c23ad7d0d555ec06ca2f4a104abd32126819a291e5d0a5e8,tools/strategy_factory/acl_os/acl_09/handoff_input.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:5233457d77cb9cf2a8e43c29430c7f484ae2372f71a8167d9305ca711a2fee39
ENG_ACL_OS_PLATFORM_IO_1450EEBE_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/io.py,sha256:25a8bec3a9510dbda9268dc7007bd3f94dfefe235864b5f935082dc15ac390ae,tools/strategy_factory/acl_os/acl_09/io.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:01b682a746f070fb3ea471373853e8339df715416812b4f3576bf33f0f6a6ae1
ENG_ACL_OS_PLATFORM_MEMORY_POLICY_94893F75_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/memory_policy.py,sha256:ab073083c76f35b46bd9ba41d2b09fb2f6f1af1db2a337623aa37ca1d7a92547,tools/strategy_factory/acl_os/acl_09/memory_policy.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:205b1ec6baa77eafca71a8ca7a6dfd3fd1cfe3d79530b0e12d28891719c57df7
ENG_ACL_OS_PLATFORM_MEMORY_STORE_36CB375D_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/memory_store.py,sha256:157f9115679e5109c69f962fe1b76432e64ad842bf2361fc309e262cc64e668d,tools/strategy_factory/acl_os/acl_09/memory_store.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:63ef23ef7f428f5dd9e88c58b631f437aefb305280c7f2ed06e8cfaa4eab6cde
ENG_ACL_OS_PLATFORM_OBSIDIAN_PROJECTION_5B5ED1CE_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/obsidian_projection.py,sha256:1b0874cf87896bb8d31f3698fb6026573348082f6648bf336b778d0c233b3ea3,tools/strategy_factory/acl_os/acl_09/obsidian_projection.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:d8e5466d7dee6ac27832f87bd1bbd8d2033791a4c68ae6d786f39265aebab30b
ENG_ACL_OS_PLATFORM_PLANNER_POLICY_B8C599E9_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/planner_policy.py,sha256:a51f898b415c0e817549dea38469e721e4e6bd75b52bb84f3d3656d7bbe8eac7,tools/strategy_factory/acl_os/acl_09/planner_policy.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:16253acefe511d8aac96b8e41f08355e70e270a2429ed34427ea26462a7afb6c
ENG_ACL_OS_PLATFORM_POISON_GUARD_F216A596_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/poison_guard.py,sha256:f6518f7b8d01f633cd190464e2b2524e9ac31d91ea508ff3aae4992f7b792641,tools/strategy_factory/acl_os/acl_09/poison_guard.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:099887a37a2ee5daae14cdebd3cc070966729576aab9950848a2cc80cf961a63
ENG_ACL_OS_PLATFORM_POLICIES_933C00AC_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/policies.py,sha256:aeb68fc76d8658dfc0d5145511567c0d80802794f851d18dcf50ddc83de04736,tools/strategy_factory/acl_os/acl_09/policies.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:4fb6c5a114e96aa37a1a89a42b7f884d8071319bf257caff2c7a8347b9a55fd7
ENG_ACL_OS_PLATFORM_PROVENANCE_97829DDC_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/provenance.py,sha256:8ac85ff36356a5d406686d348bec0039cd215061753edfe852aca6f273321154,tools/strategy_factory/acl_os/acl_09/provenance.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:9a7ec979839de8a2ebfdcfe7ec0adb39456f0858fba726881100588ef0f100a8
ENG_ACL_OS_PLATFORM_QA_1E6E56CB_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/qa.py,sha256:14f776f92592b3c44603c1bd41c27c68220fbbf5b83aaedd388207e106d84cf6,tools/strategy_factory/acl_os/acl_09/qa.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,SECURITY_REVIEW_BLOCKED,True,True,RETAINED_IN_PLACE,sha256:5270e0ccb1e8a803a3a6eaeee0cc19614c0e8b05c7570c5d01794e1f22bdc084
ENG_ACL_OS_PLATFORM_QUESTION_REGISTRY_B29E006A_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/question_registry.py,sha256:53589c081593d36d960d18116cb6360b21bc2098258d1b9630f6fee256c86418,tools/strategy_factory/acl_os/acl_09/question_registry.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:cff542f1a037ddd94c781a48b940ff0039c09a9e27e17640a8a5cff7ac20e8ef
ENG_ACL_OS_PLATFORM_REPLAY_VALIDATOR_D0D0A09C_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/replay_validator.py,sha256:32d5e703e1f1401ee5e5d38042435fffd8530dfb52dbe65ef67e19f8de393276,tools/strategy_factory/acl_os/acl_09/replay_validator.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:32626fdb83fa71c782ef596eac073188af69bbb610e14fbe64890db29672788c
ENG_ACL_OS_PLATFORM_SCHEMA_VALIDATION_7E6DF055_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/schema_validation.py,sha256:0fe84823322c26224c11d57d88bbe5ff23c6a826bb5f19011041d5cab346b969,tools/strategy_factory/acl_os/acl_09/schema_validation.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:c1a5f9b2e3740023803033825e60ec041fb3f6adc4fe6ba267fe4d26c9669531
ENG_ACL_OS_PLATFORM_SERVICE_D71660C2_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/service.py,sha256:6040cef0c5fa870df55439a603db99afcecafb38f6de4a20e9efae7f4c7c4401,tools/strategy_factory/acl_os/acl_09/service.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:9df57cbc7b7e4aad330cfbb9661a753adb68898a2a99d6cf28c4658814bc2bad
ENG_ACL_OS_PLATFORM_STATIC_VALIDATOR_F3B731F7_V1,ENGINE,tools/strategy_factory/acl_os/acl_09/static_validator.py,sha256:e9df6429bdc11bc69eb6373091d3fac919d0d1f170048cc82390ae3d38009c1f,tools/strategy_factory/acl_os/acl_09/static_validator.py,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:55615c7ac7f8149d20e2c3363db739419d2adf020a02d1f4ba4eaf3c19f881c6
