classification_id,artifact_path,authority_surfaces,capability_kinds,security_sensitive,primary_disposition,security_reviewer_role,security_review_status,risk_indicator_only,live_authority_inferred,runtime_authorized,live_order_authorized,capital_authorized,record_digest
ARTCLS_520775C1890D75E2188CCDD1508AD781,tools/strategy_factory/acl_os/acl_12/service.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:49c257be3b093a1c80616462a00fb1300c81b7214506958e3f692568ea62b28f
ARTCLS_E25D3C6463BC30949FDD5D61E83CDE89,tools/strategy_factory/acl_os/acl_13/canonical.py,"[""DYNAMIC_CODE"",""FILE_PERSISTENCE""]","[""DYNAMIC_COMPILE"",""FILE_IO""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:7280bd72b4f08f2bcfd57fe7b3c66c3caa42ba669e93c0ffbdd4d823efc9a2be
ARTCLS_997919C50F4348ED3804B7C9C56FCC35,tools/strategy_factory/acl_os/acl_13/input_contract.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:b829420b5abf338effcc0fc7ca7cd54c7cf6c88f13dd88527e4b51b7fa6ebaa0
ARTCLS_85D43A851E17810A1EE7F1FD5F3A4BAD,tools/strategy_factory/acl_os/acl_13/io.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:a570f11fdd850f63655b251e0b793ca23d75e1d124c3477321a50230b584ecdf
ARTCLS_1DD0F6A16B159F95517504ED7C4105FC,tools/strategy_factory/acl_os/acl_13/obsidian.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:6146c832951b3c5d591876023f1d6d2c8f2815ed645d2dce195413e3231ae62e
ARTCLS_AC876575679D7B853B5DD707AC0E4321,tools/strategy_factory/acl_os/acl_13/qa.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_IMPORT"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:ff7499a90032ea32576fd1850207296f85383b798e0dd7e636beb28766422f2f
ARTCLS_4C1B85390B727EA788739E65FD0D4F34,tools/strategy_factory/acl_os/acl_13/service.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:eacab7a14a13ef839704c0fae78b087c809b14c990805d79b44ca20fb1a268df
ARTCLS_2CE99F4F2A6B3A327F81EB0D8DFE4795,tools/strategy_factory/acl_os/acl_14/authority.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:812413b5f4f490bc69dd9ca11115c696fad9903618a08b0bb96728e9a1c11607
ARTCLS_4B34135B533080B61F029D1EC8A3652D,tools/strategy_factory/acl_os/acl_14/canonical.py,"[""DYNAMIC_CODE"",""FILE_PERSISTENCE""]","[""DYNAMIC_COMPILE"",""FILE_IO""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:a0221b5981cb3f204070415e5ae0a3fde1cfcce5c53d9c55d9ddf9fc8327e18a
ARTCLS_8D6781688EB6DCF8F77BA9E1D99AD888,tools/strategy_factory/acl_os/acl_14/io.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:1c2132cc68da83e8690c0dda0ec2766c8079081e0e1575d36facae828f491b4b
ARTCLS_086F5F784B822B2CEAA8A34EC36FA91A,tools/strategy_factory/acl_os/acl_14/obsidian.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:a2416a23412e09f4f1e6c12b17ce6b79ac70fc7cfb7bb2b86bb88e1617b4ba1d
ARTCLS_2AA0A1A8BF2884C869C98293F3BB3333,tools/strategy_factory/acl_os/acl_14/qa.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:928307a5cb4ad8ee3153bf280456c79c7fb9b22c8c61bed9e257812992b00973
ARTCLS_269C930158121E2219ED5F6666A5DF1B,tools/strategy_factory/acl_os/acl_14/request.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:6dd22e661a08bde5e26b6b6a1f447fcf2645fc146a63da3791a420450c03b6d9
ARTCLS_C892B8FA877E0015AC0B982D6E6C842E,tools/strategy_factory/acl_os/acl_14/service.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:f840271470f2d0566aa2f745db9d6f78b03ad07fda05c00a492eb80315d2ed9a
ARTCLS_253FDE58442EBB65BDEA95ACD7392607,tools/strategy_factory/acl_os/acl_14/static_validation.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:1b63fd2edd93be4cf803233f42066031b7c754942d524b8d4f90831ddf147715
ARTCLS_4C4FD02A7A8D72206E8C34A356395EA2,tools/strategy_factory/acl_os/acl_15/authority.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:212b9e49ffe6afdb772ebc050b504110bd0edbbfb0e4c715ec0a67d3b23a85a0
ARTCLS_25F53838E28B288E8B61B9EDC1EFF3FB,tools/strategy_factory/acl_os/acl_15/canonical.py,"[""DYNAMIC_CODE"",""FILE_PERSISTENCE""]","[""DYNAMIC_COMPILE"",""FILE_IO""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:1f1b32fdc7ce88dc9ad8585fe909165170b51ef3a8214084b19fa9abd2bc88ed
ARTCLS_FD9407881DE750E477387AA1C26094E4,tools/strategy_factory/acl_os/acl_15/io.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:702414c1915967399303990a711795e03dbcd5f3ddb4cd3e4c6c7cb0daecc9c4
ARTCLS_C73DBFAD1D22D150144747AD2DDA00F4,tools/strategy_factory/acl_os/acl_15/obsidian.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:d021a77870d34488a8e59d3f0bba94f5e5bedea7886c9ab8ae8fcd9cb230955a
ARTCLS_E5791B7CFD929048B6A6C5CB84F9400A,tools/strategy_factory/acl_os/acl_15/qa.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:418af2722dbb50881189798dd43ec9d2f0f6c37f9236cb5e42065d880dd54344
ARTCLS_6252D1F153E92428D1EE71E1DD27960B,tools/strategy_factory/acl_os/acl_15/service.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,KEEP_CANONICAL,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:b4ed18a61da0ebc0eeffc24fcc71683a94bf12faec76b2b878ffd35bed9f22c3
ARTCLS_4C63F2C45AD8F520787205E726454771,tools/strategy_factory/acl_os/acl_15/static_validation.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:fae1f938e172887b13c602ae4e20c972620111cf5f2ef11a5c779cfa74572899
ARTCLS_94562AB391B8FF640F4E7F9CE5162442,tools/strategy_factory/acl_os/common.py,"[""DYNAMIC_CODE"",""FILE_PERSISTENCE""]","[""DYNAMIC_COMPILE"",""FILE_IO"",""FILE_MUTATION""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:ecdff12a31aa050e9b73c4231be5a72facb28341fcaf83159f7869fa0c1fde6f
ARTCLS_D3E0D53D505F815C83CD7721924D5FE2,tools/strategy_factory/acl_os/run_acl_os_architecture_qa.py,"[""DYNAMIC_CODE""]","[""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:f2aa5c2da2c10d781985a9dee07793fd7345177e5972e461497ace8d8686fd07
ARTCLS_A5ED24E43500CD772AD3B65F8801FD02,tools/strategy_factory/acl_os/scaffold_context.py,"[""DYNAMIC_CODE"",""FILE_PERSISTENCE""]","[""DYNAMIC_COMPILE"",""FILE_MUTATION""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:c41997d650aa481daa2463d4e1df918d595fa4eed7b1ea854899d44f56de7445
ARTCLS_C08DEEA9BF2B43F92566716474B5E4FD,tools/strategy_factory/acl_os/validate_acl_os_architecture.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:c6920bdcd19da1911b37af6c7178570db8b55f98ab43a23670068dd6b462aea9
ARTCLS_5A31BC228E155AE72683D3422F2DC963,tools/strategy_factory/build_uce_i10_release.py,"[""FILE_PERSISTENCE""]","[""FILE_IO"",""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:c1c79a48181fc3de2bc25c4249b18bc91b2db15e41423bd4f7abba8190172d2e
ARTCLS_091339C4E130611953B07D1B0FD7B683,tools/strategy_factory/build_uce_i11_release.py,"[""FILE_PERSISTENCE""]","[""FILE_IO"",""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:a53aa7bc30863aa0ab94cbac392c3c663df7e98afd0692ea98f3c08be47078ea
ARTCLS_F9432446B642939FDD6D54F9F3D41CE0,tools/strategy_factory/build_uce_i12_release.py,"[""FILE_PERSISTENCE""]","[""FILE_IO"",""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:c3be3d83fcd54c9ccbe2d40e719a7fe8696f0913a4728112bc39fe588cfb67bb
ARTCLS_0C23953328ED2B25226B2578B196BC8E,tools/strategy_factory/build_uce_i13_release.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:207e0c345d64cab756d0ce26602c7d8763949153746af117b9fa0d43c67eea61
ARTCLS_BC7228B5DED990C204675613E9E56202,tools/strategy_factory/build_uce_i14_release.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:e23feb5ba09b9c5eec3e115cd29db741559d298ed4d2c1c9c0f8e0562db6e576
ARTCLS_DF043882A7EF8D53275E5B6179A2A474,tools/strategy_factory/build_uce_i15_release.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:bda61291533f5a9f2a3a5f4a40d2a64d48b4e4c487906350b9a2a428bc4d2995
ARTCLS_DCDB6994517803ACB1A44D1D42431746,tools/strategy_factory/build_uce_i16_release.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:678d091604cc46f1bddcb9903c712dd92402f8ffaafc2571def5a2354d27c0db
ARTCLS_100BFC85DEF123970D5102C7000E2A2D,tools/strategy_factory/build_uce_i17_release.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:b450994bb29115e4280a8dcd2a33e5bb20c02d464cd7f266f3a00668ad28ca3d
ARTCLS_22124819D95182B28F9310CEA7EBC2BF,tools/strategy_factory/build_uce_i18_release.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:6f33667e69612f6e76f09c925ae70b865f55d04c60ba668abe3a1e7e92dd9efa
ARTCLS_57B1778DC750EC9DE0F5ABCF1C90ED7E,tools/strategy_factory/build_uce_i19_operations_bundle.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:cf8fb16b2bfccdcebb2f4ad7975d5135da94de0435bebcad037dee2b2d06ceb1
ARTCLS_F048BC8941AB7529902751DE063B3B67,tools/strategy_factory/check_sf05_boundaries.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_COMPILE""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:d360684063e8fc473112e9c103d135232e4be4064221dcce071715ba60e0f253
ARTCLS_17D73C7A324EC1D256CF9A37F2E9B751,tools/strategy_factory/evaluate_uce_i18_evidence.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:8b4d43bad2d7ef3292c60c23be01dfc171967b53960933022d8deabe6360d9ba
ARTCLS_616A848CEE83C64648C9B4162F77EEEC,tools/strategy_factory/evaluate_uce_i19_evidence.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:6e975546b740043bad705f29f1da891c7220d384197fa142305f52b3b1eb36e2
ARTCLS_F4BDAC575B81E26E832AA282AEA529AD,tools/strategy_factory/generate_uce_i01_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:157160fbadc4ea4bb032ad8b0383d1a376f6929bd67554df13f6a39d37d8a5c5
ARTCLS_976B432D834327610829CAB35536693F,tools/strategy_factory/generate_uce_i02_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:94b97ad0a87f75a9409d0aa41921c30df23279202b5fee2d99d35d2e1a88ed5e
ARTCLS_DA5552366ADADB6848E1C601D136020C,tools/strategy_factory/generate_uce_i04_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:0c968ed2387b073ebe3864781bec1da2b30404003c4a7c437ae666eca08151b0
ARTCLS_642BF9814231801816350853DC258C3D,tools/strategy_factory/generate_uce_i05_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:9668d6583b0902191c1e67b815423767452fd821c322e2fcbf96f2fa659a51de
ARTCLS_FE4849C9C49771A336060DAD9DD8B681,tools/strategy_factory/generate_uce_i06_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:534077dd840c0b3a8c7b980a3657bc3c1a3e04c6b395991f346b6c3c905d7edd
ARTCLS_4071E6E4A2E40E0FD29A12B5F4534CF1,tools/strategy_factory/generate_uce_i07_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:ff8f1baf18b797e137b6260b3f4c542ff624789a2ec0b0f61ef08e0d2d5ddbb9
ARTCLS_CE6C343BDE362B40222A491F8539B7FA,tools/strategy_factory/generate_uce_i08_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:89a406953c6d10a3604a70a6a287413750c72c892ea70c6c04e2eb09ece7b22b
ARTCLS_517706A063A61DF3E2B99BB493A4CE30,tools/strategy_factory/generate_uce_i09_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:56eb10fda4665487e54d69e3e62cabf67703af10ed78e8d85a3607662f3356a7
ARTCLS_333531E0BF5F015A0FACA0F4F7054F5D,tools/strategy_factory/generate_uce_i10_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:c7ec6b8daf6bb3162eb2bc3890e6c6b09bff2d8048c6e304d71d81104130f90c
ARTCLS_4B04BFA81A930495CD71076BFA1D5A7B,tools/strategy_factory/generate_uce_i11_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:0d5e23d9e27cdaeb783acc35fa35314b219c04a8a8389f4faa11098f6eca1b7d
ARTCLS_57C52F3310A7ABEC926264A1A5840579,tools/strategy_factory/generate_uce_i12_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:f93c5a48f9f293a9ae5f0ed1f275a1b8ef180dd2051001cd342a51c3e90ae59d
ARTCLS_8740175F5A38F3DAB16504E911A66F36,tools/strategy_factory/generate_uce_i14_vectors.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:5f3c0a92f88e3bc50b8510b8f617db83b8cedadcb9e85e4eb3ca30b77ec1e226
ARTCLS_F1A4B6D72CA85448C05C6502C15F7646,tools/strategy_factory/generate_uce_i15_reference.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:09c947de9a38426c43741a4af9055fe90ceb770c6e2e565cc94f47bbbf74c7af
ARTCLS_9E21860CE46245369A1EE469C08BD964,tools/strategy_factory/generate_uce_i16_reference.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:8cf0859393b867abcc232716deb6588fffe7435f414cdcb70dac29edf79010ad
ARTCLS_B49AA37761C9EF084AF4A97C406A32B4,tools/strategy_factory/saed_v3/scaffold_context_cell.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:30de038c035ab20ac27955d19a2d9f2ae1832249a3d7e33de4bafaa88872c8c1
ARTCLS_AB1E883F8FF684F9F8A779B19D666656,tools/strategy_factory/saed_v4/scaffold_context_cell_v4.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:2835d85290c11b221db80f4dbbf930ec3859cf04d2c484f7a6f792935906e693
ARTCLS_86430752D001DFE2F5010FB4AED911A1,tools/strategy_factory/saed_v4/validate_exposure_ledger.py,"[""FILE_PERSISTENCE""]","[""FILE_IO""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:6bfbf5dab3b65df35df84d34382df88da6e09edea195315ebe1529891f1301a7
ARTCLS_F00B60D2A365D40EB39E4191BA033C23,tools/strategy_factory/saed_v4_00/build_saed_v4_00_release.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:5afe568de3a243cc6b28ddadc0fffec1e8e5ac3262d2dd3325ca445f36fb40ef
ARTCLS_247A2D22147FC3CF9C8A5BED00B63D7A,tools/strategy_factory/saed_v4_00/generate_saed_v4_00_conformance.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:9c828705c80063dc76c220e77d2740cc5cff2ac7374a55ab0c87ec901d9c8fbc
ARTCLS_B903DC3ABBACACC3D2812D0ECED135BC,tools/strategy_factory/saed_v4_00/run_saed_v4_00_tests.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:0c2dd64ed21d15260e0d602c5595bca0ea7a35777c189ff34148ade219789ac0
ARTCLS_FB9B14F25CFBE37E8218F373B728F9E8,tools/strategy_factory/saed_v4_01/generate_saed_v4_01_reference.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:1a88d0e5eed9eb8ddee36843e7f27c20497f912cbe7c6dc7f1481c8ac3519de8
ARTCLS_03AD7FAAE8C2D271AFE7B0D8AE032415,tools/strategy_factory/saed_v4_01/run_saed_v4_01_tests.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:2761b0c5202ebb6f59adfde04539b297d31c23a132ae02c69b47fc7662508367
ARTCLS_FF222E919A5924BFD27BBFF477B38046,tools/strategy_factory/saed_v4_02/generate_saed_v4_02_reference.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:81147e1638cb31db73fd08733691ccf4c59bc1cd5772862f0ef32857f4895add
ARTCLS_B1F38D4B97FB51E614327B156149C02E,tools/strategy_factory/saed_v4_02/run_saed_v4_02_tests.py,"[""DYNAMIC_CODE""]","[""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:7214441c9274bc6170ff8fa64d7d9c07a4186ebfc740e2daba68f468716e5b5f
ARTCLS_D03F2EFA064FBF5F3478CB1FC3FA0F6F,tools/strategy_factory/saed_v4_03/generate_saed_v4_03_reference.py,"[""FILE_PERSISTENCE""]","[""FILE_MUTATION""]",false,QUARANTINE_UNCERTAIN,,NOT_REQUIRED_BY_STATIC_POLICY,true,false,false,false,false,sha256:e52e5cd6c106e687b410b959ef1954bc7f839462331d6872b4df45b36719048f
ARTCLS_D7C41E3E130E757B9784E6EA70D2F209,tools/strategy_factory/saed_v4_03/run_saed_v4_03_tests.py,"[""DYNAMIC_CODE""]","[""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:4aba003eaec4362cf0230c4ebba5503baef2ccebf24cd653fdd06df049e75be3
ARTCLS_E36D06588C8432AC6CE6B559D5912E61,tools/strategy_factory/saed_v4_04/run_saed_v4_04_full_qa.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:bd46aac6fc7f182ef6e214086308539a1f88998ed4e642d371bfcf390b6402a6
ARTCLS_A984E88BD7963799E4D83FB47FE802B8,tools/strategy_factory/saed_v4_04/run_saed_v4_04_tests.py,"[""DYNAMIC_CODE""]","[""DYNAMIC_IMPORT"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:e243d536ebe5aeef0567224f4e62bfea3ded73c982656aa47031feb38eced96c
ARTCLS_A7E55DE1BF73E9DB4F5134376DDFAF98,tools/strategy_factory/saed_v4_05/run_saed_v4_05_full_qa.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:b95989ebce3520ee5e343355bbbed1a07a678b3194af5b4c78f9016150caabde
ARTCLS_0A3EB9B8A64E9BC20987BB616B600BCB,tools/strategy_factory/saed_v4_05/run_saed_v4_05_tests.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:b49a1ef179c9a33c98b8855f152be12811cc277603ddd9d175363b24a98f4dad
ARTCLS_9FD017D60B6F374B044C53A19F7FF87D,tools/strategy_factory/saed_v4_06/run_saed_v4_06_full_qa.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:47c571d372037f3cb1b44b449d5df36e0f39515e9aa629124172526f36d3c722
ARTCLS_7BBFBA94834BB186A7E746576DD09958,tools/strategy_factory/saed_v4_06/run_saed_v4_06_tests.py,"[""DYNAMIC_CODE""]","[""ENVIRONMENT_ACCESS"",""SUBPROCESS""]",true,SECURITY_RESTRICTED,SECURITY_REVIEWER,PENDING_HUMAN_REVIEW,true,false,false,false,false,sha256:2c84bf45619badc249a15a18863b0700010968dff027356204098d9ae50aa8d9
